CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate
1,2020,4,2020-04,Drug-Related Crimes,1,0.017976558567627816
1,2020,4,2020-04,Financial Crimes,26,0.46739052275832316
1,2020,4,2020-04,Other Crimes,11,0.19774214424390596
1,2020,4,2020-04,Property Crimes,92,1.6538433882217587
1,2020,4,2020-04,Public Order Crimes,4,0.07190623427051127
1,2020,4,2020-04,Sex-Related Crimes,5,0.08988279283813908
1,2020,4,2020-04,Violent Crimes,55,0.9887107212195299
1,2020,5,2020-05,Drug-Related Crimes,2,0.03595311713525563
1,2020,5,2020-05,Financial Crimes,16,0.28762493708204506
1,2020,5,2020-05,Other Crimes,16,0.28762493708204506
1,2020,5,2020-05,Property Crimes,124,2.229093262385849
1,2020,5,2020-05,Public Order Crimes,1,0.017976558567627816
1,2020,5,2020-05,Sex-Related Crimes,4,0.07190623427051127
1,2020,5,2020-05,Violent Crimes,86,1.545984036815992
1,2020,6,2020-06,Drug-Related Crimes,2,0.03595311713525563
1,2020,6,2020-06,Financial Crimes,21,0.3775077299201841
1,2020,6,2020-06,Other Crimes,16,0.28762493708204506
1,2020,6,2020-06,Property Crimes,132,2.3729057309268713
1,2020,6,2020-06,Public Order Crimes,3,0.05392967570288345
1,2020,6,2020-06,Sex-Related Crimes,8,0.14381246854102253
1,2020,6,2020-06,Violent Crimes,106,1.905515208168548
1,2020,7,2020-07,Drug-Related Crimes,5,0.08988279283813908
1,2020,7,2020-07,Financial Crimes,28,0.5033436398935788
1,2020,7,2020-07,Other Crimes,10,0.17976558567627815
1,2020,7,2020-07,Property Crimes,134,2.408858848062127
1,2020,7,2020-07,Public Order Crimes,6,0.1078593514057669
1,2020,7,2020-07,Sex-Related Crimes,9,0.16178902710865034
1,2020,7,2020-07,Violent Crimes,102,1.8336089738980372
1,2020,8,2020-08,Drug-Related Crimes,7,0.1258359099733947
1,2020,8,2020-08,Financial Crimes,21,0.3775077299201841
1,2020,8,2020-08,Other Crimes,10,0.17976558567627815
1,2020,8,2020-08,Property Crimes,157,2.822319695117567
1,2020,8,2020-08,Public Order Crimes,4,0.07190623427051127
1,2020,8,2020-08,Sex-Related Crimes,9,0.16178902710865034
1,2020,8,2020-08,Violent Crimes,110,1.9774214424390595
1,2020,9,2020-09,Drug-Related Crimes,2,0.03595311713525563
1,2020,9,2020-09,Financial Crimes,26,0.46739052275832316
1,2020,9,2020-09,Other Crimes,20,0.3595311713525563
1,2020,9,2020-09,Property Crimes,148,2.6605306680089167
1,2020,9,2020-09,Public Order Crimes,3,0.05392967570288345
1,2020,9,2020-09,Sex-Related Crimes,5,0.08988279283813908
1,2020,9,2020-09,Violent Crimes,80,1.4381246854102252
1,2020,10,2020-10,Drug-Related Crimes,6,0.10785935140576688
1,2020,10,2020-10,Financial Crimes,22,0.3954842884878119
1,2020,10,2020-10,Other Crimes,18,0.3235780542173007
1,2020,10,2020-10,Property Crimes,153,2.7504134608470556
1,2020,10,2020-10,Public Order Crimes,9,0.16178902710865034
1,2020,10,2020-10,Sex-Related Crimes,7,0.12583590997339472
1,2020,10,2020-10,Violent Crimes,91,1.635866829654131
1,2020,11,2020-11,Drug-Related Crimes,5,0.08988279283813908
1,2020,11,2020-11,Financial Crimes,27,0.48536708132595097
1,2020,11,2020-11,Other Crimes,8,0.14381246854102253
1,2020,11,2020-11,Property Crimes,114,2.049327676709571
1,2020,11,2020-11,Public Order Crimes,7,0.12583590997339472
1,2020,11,2020-11,Sex-Related Crimes,7,0.12583590997339472
1,2020,11,2020-11,Violent Crimes,78,1.4021715682749694
1,2020,12,2020-12,Drug-Related Crimes,1,0.017976558567627816
1,2020,12,2020-12,Financial Crimes,38,0.683109225569857
1,2020,12,2020-12,Other Crimes,12,0.21571870281153377
1,2020,12,2020-12,Property Crimes,109,1.959444883871432
1,2020,12,2020-12,Public Order Crimes,4,0.07190623427051127
1,2020,12,2020-12,Sex-Related Crimes,7,0.12583590997339472
1,2020,12,2020-12,Violent Crimes,83,1.4920543611131085
1,2021,1,2021-01,Drug-Related Crimes,6,0.10773519982963699
1,2021,1,2021-01,Financial Crimes,29,0.5207201325099121
1,2021,1,2021-01,Other Crimes,10,0.17955866638272833
1,2021,1,2021-01,Property Crimes,114,2.046968796763103
1,2021,1,2021-01,Public Order Crimes,1,0.017955866638272835
1,2021,1,2021-01,Sex-Related Crimes,4,0.07182346655309134
1,2021,1,2021-01,Violent Crimes,92,1.6519397307211006
1,2021,2,2021-02,Drug-Related Crimes,2,0.03591173327654567
1,2021,2,2021-02,Financial Crimes,29,0.5207201325099121
1,2021,2,2021-02,Other Crimes,14,0.2513821329358197
1,2021,2,2021-02,Property Crimes,63,1.1312195982111886
1,2021,2,2021-02,Public Order Crimes,5,0.08977933319136418
1,2021,2,2021-02,Sex-Related Crimes,2,0.03591173327654567
1,2021,2,2021-02,Violent Crimes,76,1.3646458645087354
1,2021,3,2021-03,Drug-Related Crimes,4,0.07182346655309134
1,2021,3,2021-03,Financial Crimes,16,0.28729386621236536
1,2021,3,2021-03,Other Crimes,20,0.3591173327654567
1,2021,3,2021-03,Property Crimes,118,2.1187922633161946
1,2021,3,2021-03,Public Order Crimes,6,0.107735199829637
1,2021,3,2021-03,Sex-Related Crimes,3,0.0538675999148185
1,2021,3,2021-03,Violent Crimes,91,1.633983864082828
1,2021,4,2021-04,Drug-Related Crimes,5,0.08977933319136416
1,2021,4,2021-04,Financial Crimes,29,0.5207201325099121
1,2021,4,2021-04,Other Crimes,31,0.5566318657864578
1,2021,4,2021-04,Property Crimes,102,1.831498397103829
1,2021,4,2021-04,Public Order Crimes,4,0.07182346655309133
1,2021,4,2021-04,Sex-Related Crimes,4,0.07182346655309134
1,2021,4,2021-04,Violent Crimes,82,1.4723810643383723
1,2021,5,2021-05,Drug-Related Crimes,2,0.03591173327654567
1,2021,5,2021-05,Financial Crimes,23,0.41298493268027514
1,2021,5,2021-05,Other Crimes,18,0.32320559948891103
1,2021,5,2021-05,Property Crimes,157,2.8190710622088346
1,2021,5,2021-05,Public Order Crimes,6,0.107735199829637
1,2021,5,2021-05,Sex-Related Crimes,9,0.16160279974445552
1,2021,5,2021-05,Violent Crimes,97,1.741719063912465
1,2021,6,2021-06,Drug-Related Crimes,4,0.07182346655309134
1,2021,6,2021-06,Financial Crimes,25,0.4488966659568208
1,2021,6,2021-06,Other Crimes,9,0.16160279974445552
1,2021,6,2021-06,Property Crimes,139,2.495865462719924
1,2021,6,2021-06,Public Order Crimes,12,0.215470399659274
1,2021,6,2021-06,Sex-Related Crimes,8,0.14364693310618265
1,2021,6,2021-06,Violent Crimes,115,2.064924663401376
1,2021,7,2021-07,Drug-Related Crimes,3,0.053867599914818494
1,2021,7,2021-07,Financial Crimes,22,0.39502906604200233
1,2021,7,2021-07,Other Crimes,15,0.26933799957409255
1,2021,7,2021-07,Property Crimes,109,1.9571894635717388
1,2021,7,2021-07,Public Order Crimes,8,0.14364693310618265
1,2021,7,2021-07,Sex-Related Crimes,4,0.07182346655309134
1,2021,7,2021-07,Violent Crimes,91,1.6339838640828277
1,2021,8,2021-08,Drug-Related Crimes,1,0.017955866638272835
1,2021,8,2021-08,Financial Crimes,28,0.5027642658716394
1,2021,8,2021-08,Other Crimes,16,0.28729386621236536
1,2021,8,2021-08,Property Crimes,156,2.801115195570562
1,2021,8,2021-08,Public Order Crimes,7,0.1256910664679098
1,2021,8,2021-08,Sex-Related Crimes,2,0.03591173327654567
1,2021,8,2021-08,Violent Crimes,105,1.8853659970186476
1,2021,9,2021-09,Drug-Related Crimes,3,0.053867599914818494
1,2021,9,2021-09,Financial Crimes,23,0.41298493268027514
1,2021,9,2021-09,Other Crimes,15,0.2693379995740925
1,2021,9,2021-09,Property Crimes,147,2.6395123958261064
1,2021,9,2021-09,Public Order Crimes,8,0.14364693310618265
1,2021,9,2021-09,Sex-Related Crimes,8,0.14364693310618265
1,2021,9,2021-09,Violent Crimes,100,1.7955866638272835
1,2021,10,2021-10,Drug-Related Crimes,7,0.12569106646790984
1,2021,10,2021-10,Financial Crimes,14,0.2513821329358197
1,2021,10,2021-10,Other Crimes,21,0.37707319940372946
1,2021,10,2021-10,Property Crimes,153,2.7472475956557436
1,2021,10,2021-10,Public Order Crimes,3,0.053867599914818494
1,2021,10,2021-10,Sex-Related Crimes,6,0.107735199829637
1,2021,10,2021-10,Violent Crimes,99,1.7776307971890106
1,2021,11,2021-11,Drug-Related Crimes,3,0.053867599914818494
1,2021,11,2021-11,Financial Crimes,28,0.5027642658716394
1,2021,11,2021-11,Other Crimes,23,0.41298493268027514
1,2021,11,2021-11,Property Crimes,177,3.1781883949742915
1,2021,11,2021-11,Public Order Crimes,2,0.03591173327654567
1,2021,11,2021-11,Sex-Related Crimes,9,0.1616027997444555
1,2021,11,2021-11,Violent Crimes,79,1.4185134644235537
1,2021,12,2021-12,Drug-Related Crimes,3,0.053867599914818494
1,2021,12,2021-12,Financial Crimes,18,0.32320559948891103
1,2021,12,2021-12,Other Crimes,15,0.26933799957409255
1,2021,12,2021-12,Property Crimes,157,2.819071062208835
1,2021,12,2021-12,Public Order Crimes,1,0.017955866638272835
1,2021,12,2021-12,Sex-Related Crimes,7,0.12569106646790984
1,2021,12,2021-12,Violent Crimes,108,1.939233596933466
1,2022,1,2022-01,Drug-Related Crimes,1,0.017935198526376508
1,2022,1,2022-01,Financial Crimes,27,0.48425036021216566
1,2022,1,2022-01,Other Crimes,13,0.2331575808428946
1,2022,1,2022-01,Property Crimes,165,2.9593077568521235
1,2022,1,2022-01,Public Order Crimes,3,0.05380559557912952
1,2022,1,2022-01,Sex-Related Crimes,6,0.10761119115825904
1,2022,1,2022-01,Violent Crimes,72,1.2913342938991084
1,2022,2,2022-02,Drug-Related Crimes,4,0.07174079410550603
1,2022,2,2022-02,Financial Crimes,21,0.37663916905390665
1,2022,2,2022-02,Other Crimes,19,0.34076877200115363
1,2022,2,2022-02,Property Crimes,130,2.331575808428946
1,2022,2,2022-02,Public Order Crimes,7,0.12554638968463555
1,2022,2,2022-02,Sex-Related Crimes,7,0.12554638968463555
1,2022,2,2022-02,Violent Crimes,87,1.560362271794756
1,2022,3,2022-03,Drug-Related Crimes,9,0.16141678673738857
1,2022,3,2022-03,Financial Crimes,18,0.32283357347477715
1,2022,3,2022-03,Other Crimes,24,0.43044476463303616
1,2022,3,2022-03,Property Crimes,116,2.0804830290596747
1,2022,3,2022-03,Public Order Crimes,5,0.08967599263188253
1,2022,3,2022-03,Sex-Related Crimes,11,0.19728718379014157
1,2022,3,2022-03,Violent Crimes,73,1.309269492425485
1,2022,4,2022-04,Drug-Related Crimes,9,0.16141678673738857
1,2022,4,2022-04,Financial Crimes,18,0.32283357347477715
1,2022,4,2022-04,Other Crimes,28,0.5021855587385422
1,2022,4,2022-04,Property Crimes,145,2.6006037863245934
1,2022,4,2022-04,Public Order Crimes,3,0.05380559557912952
1,2022,4,2022-04,Sex-Related Crimes,11,0.19728718379014157
1,2022,4,2022-04,Violent Crimes,83,1.4886214776892501
1,2022,5,2022-05,Drug-Related Crimes,2,0.035870397052753016
1,2022,5,2022-05,Financial Crimes,15,0.26902797789564764
1,2022,5,2022-05,Other Crimes,16,0.2869631764220241
1,2022,5,2022-05,Property Crimes,189,3.3897525214851596
1,2022,5,2022-05,Public Order Crimes,9,0.16141678673738857
1,2022,5,2022-05,Sex-Related Crimes,8,0.14348158821101206
1,2022,5,2022-05,Violent Crimes,123,2.2060294187443104
1,2022,6,2022-06,Drug-Related Crimes,4,0.07174079410550603
1,2022,6,2022-06,Financial Crimes,16,0.2869631764220241
1,2022,6,2022-06,Other Crimes,21,0.3766391690539066
1,2022,6,2022-06,Property Crimes,200,3.5870397052753016
1,2022,6,2022-06,Public Order Crimes,10,0.17935198526376508
1,2022,6,2022-06,Sex-Related Crimes,11,0.1972871837901416
1,2022,6,2022-06,Violent Crimes,115,2.0625478305332985
1,2022,7,2022-07,Drug-Related Crimes,7,0.12554638968463555
1,2022,7,2022-07,Financial Crimes,23,0.4125095661066596
1,2022,7,2022-07,Other Crimes,32,0.5739263528440482
1,2022,7,2022-07,Property Crimes,176,3.156594940642265
1,2022,7,2022-07,Public Order Crimes,9,0.16141678673738857
1,2022,7,2022-07,Sex-Related Crimes,9,0.16141678673738857
1,2022,7,2022-07,Violent Crimes,145,2.6006037863245934
1,2022,8,2022-08,Drug-Related Crimes,3,0.05380559557912952
1,2022,8,2022-08,Financial Crimes,23,0.4125095661066596
1,2022,8,2022-08,Other Crimes,23,0.4125095661066596
1,2022,8,2022-08,Property Crimes,220,3.9457436758028317
1,2022,8,2022-08,Public Order Crimes,9,0.16141678673738855
1,2022,8,2022-08,Sex-Related Crimes,11,0.19728718379014157
1,2022,8,2022-08,Violent Crimes,99,1.775584654111274
1,2022,9,2022-09,Drug-Related Crimes,5,0.08967599263188254
1,2022,9,2022-09,Financial Crimes,30,0.5380559557912953
1,2022,9,2022-09,Other Crimes,22,0.39457436758028314
1,2022,9,2022-09,Property Crimes,234,4.196836455172103
1,2022,9,2022-09,Public Order Crimes,9,0.16141678673738857
1,2022,9,2022-09,Sex-Related Crimes,9,0.16141678673738857
1,2022,9,2022-09,Violent Crimes,107,1.9190662423222862
1,2022,10,2022-10,Drug-Related Crimes,6,0.10761119115825904
1,2022,10,2022-10,Financial Crimes,17,0.3048983749484006
1,2022,10,2022-10,Other Crimes,18,0.32283357347477715
1,2022,10,2022-10,Property Crimes,195,3.497363712643419
1,2022,10,2022-10,Public Order Crimes,5,0.08967599263188253
1,2022,10,2022-10,Sex-Related Crimes,2,0.035870397052753016
1,2022,10,2022-10,Violent Crimes,130,2.331575808428946
1,2022,11,2022-11,Drug-Related Crimes,4,0.07174079410550603
1,2022,11,2022-11,Financial Crimes,23,0.4125095661066596
1,2022,11,2022-11,Other Crimes,20,0.3587039705275301
1,2022,11,2022-11,Property Crimes,150,2.690279778956476
1,2022,11,2022-11,Public Order Crimes,4,0.07174079410550603
1,2022,11,2022-11,Sex-Related Crimes,9,0.16141678673738857
1,2022,11,2022-11,Violent Crimes,90,1.6141678673738855
1,2022,12,2022-12,Drug-Related Crimes,6,0.10761119115825904
1,2022,12,2022-12,Financial Crimes,22,0.39457436758028314
1,2022,12,2022-12,Other Crimes,19,0.34076877200115363
1,2022,12,2022-12,Property Crimes,174,3.120724543589512
1,2022,12,2022-12,Public Order Crimes,1,0.017935198526376508
1,2022,12,2022-12,Sex-Related Crimes,4,0.07174079410550603
1,2022,12,2022-12,Violent Crimes,99,1.775584654111274
1,2023,1,2023-01,Drug-Related Crimes,7,0.12540187943166617
1,2023,1,2023-01,Financial Crimes,19,0.34037652988595096
1,2023,1,2023-01,Other Crimes,23,0.4120347467040459
1,2023,1,2023-01,Property Crimes,180,3.2246197568142723
1,2023,1,2023-01,Public Order Crimes,7,0.12540187943166614
1,2023,1,2023-01,Sex-Related Crimes,4,0.07165821681809494
1,2023,1,2023-01,Violent Crimes,89,1.5943953242026123
1,2023,2,2023-02,Drug-Related Crimes,10,0.17914554204523736
1,2023,2,2023-02,Financial Crimes,22,0.39412019249952224
1,2023,2,2023-02,Other Crimes,24,0.42994930090856964
1,2023,2,2023-02,Property Crimes,157,2.8125850101102268
1,2023,2,2023-02,Public Order Crimes,6,0.10748732522714241
1,2023,2,2023-02,Sex-Related Crimes,7,0.12540187943166614
1,2023,2,2023-02,Violent Crimes,93,1.6660535410207076
1,2023,3,2023-03,Drug-Related Crimes,2,0.03582910840904747
1,2023,3,2023-03,Financial Crimes,33,0.5911802887492832
1,2023,3,2023-03,Other Crimes,27,0.48369296352214086
1,2023,3,2023-03,Property Crimes,192,3.439594407268557
1,2023,3,2023-03,Public Order Crimes,5,0.08957277102261868
1,2023,3,2023-03,Sex-Related Crimes,5,0.08957277102261868
1,2023,3,2023-03,Violent Crimes,101,1.8093699746568974
1,2023,4,2023-04,Drug-Related Crimes,6,0.10748732522714241
1,2023,4,2023-04,Financial Crimes,47,0.8419840476126156
1,2023,4,2023-04,Other Crimes,28,0.5016075177266647
1,2023,4,2023-04,Property Crimes,169,3.027559660564511
1,2023,4,2023-04,Public Order Crimes,5,0.08957277102261867
1,2023,4,2023-04,Sex-Related Crimes,10,0.17914554204523736
1,2023,4,2023-04,Violent Crimes,99,1.77354086624785
1,2023,5,2023-05,Drug-Related Crimes,5,0.08957277102261868
1,2023,5,2023-05,Financial Crimes,33,0.5911802887492832
1,2023,5,2023-05,Other Crimes,26,0.46577840931761716
1,2023,5,2023-05,Property Crimes,202,3.618739949313795
1,2023,5,2023-05,Public Order Crimes,4,0.07165821681809494
1,2023,5,2023-05,Sex-Related Crimes,6,0.10748732522714241
1,2023,5,2023-05,Violent Crimes,117,2.0960028419292773
1,2023,6,2023-06,Drug-Related Crimes,6,0.10748732522714241
1,2023,6,2023-06,Financial Crimes,27,0.48369296352214086
1,2023,6,2023-06,Other Crimes,23,0.4120347467040459
1,2023,6,2023-06,Property Crimes,231,4.138262021244983
1,2023,6,2023-06,Public Order Crimes,4,0.07165821681809494
1,2023,6,2023-06,Sex-Related Crimes,6,0.10748732522714241
1,2023,6,2023-06,Violent Crimes,116,2.078088287724753
1,2023,7,2023-07,Drug-Related Crimes,1,0.017914554204523734
1,2023,7,2023-07,Financial Crimes,44,0.7882403849990445
1,2023,7,2023-07,Other Crimes,12,0.21497465045428482
1,2023,7,2023-07,Property Crimes,174,3.11713243158713
1,2023,7,2023-07,Public Order Crimes,5,0.08957277102261867
1,2023,7,2023-07,Sex-Related Crimes,9,0.1612309878407136
1,2023,7,2023-07,Violent Crimes,127,2.2751483839745146
1,2023,8,2023-08,Drug-Related Crimes,9,0.16123098784071363
1,2023,8,2023-08,Financial Crimes,42,0.752411276589997
1,2023,8,2023-08,Other Crimes,28,0.5016075177266647
1,2023,8,2023-08,Property Crimes,216,3.869543708177127
1,2023,8,2023-08,Public Order Crimes,5,0.08957277102261867
1,2023,8,2023-08,Sex-Related Crimes,6,0.10748732522714241
1,2023,8,2023-08,Violent Crimes,120,2.1497465045428483
1,2023,9,2023-09,Drug-Related Crimes,3,0.053743662613571205
1,2023,9,2023-09,Financial Crimes,20,0.3582910840904747
1,2023,9,2023-09,Other Crimes,30,0.5374366261357121
1,2023,9,2023-09,Property Crimes,200,3.582910840904747
1,2023,9,2023-09,Public Order Crimes,9,0.1612309878407136
1,2023,9,2023-09,Sex-Related Crimes,6,0.10748732522714241
1,2023,9,2023-09,Violent Crimes,124,2.221404721360943
1,2023,10,2023-10,Drug-Related Crimes,5,0.08957277102261868
1,2023,10,2023-10,Financial Crimes,23,0.4120347467040459
1,2023,10,2023-10,Other Crimes,24,0.42994930090856964
1,2023,10,2023-10,Property Crimes,236,4.227834792267601
1,2023,10,2023-10,Public Order Crimes,2,0.03582910840904747
1,2023,10,2023-10,Sex-Related Crimes,5,0.08957277102261867
1,2023,10,2023-10,Violent Crimes,104,1.8631136372704686
1,2023,11,2023-11,Drug-Related Crimes,2,0.03582910840904747
1,2023,11,2023-11,Financial Crimes,16,0.28663286727237974
1,2023,11,2023-11,Other Crimes,34,0.609094842953807
1,2023,11,2023-11,Property Crimes,268,4.801100526812361
1,2023,11,2023-11,Public Order Crimes,7,0.12540187943166614
1,2023,11,2023-11,Sex-Related Crimes,7,0.12540187943166614
1,2023,11,2023-11,Violent Crimes,96,1.7197972036342786
1,2023,12,2023-12,Drug-Related Crimes,7,0.12540187943166617
1,2023,12,2023-12,Financial Crimes,21,0.3762056382949985
1,2023,12,2023-12,Other Crimes,23,0.4120347467040459
1,2023,12,2023-12,Property Crimes,259,4.639869538971648
1,2023,12,2023-12,Public Order Crimes,6,0.10748732522714241
1,2023,12,2023-12,Sex-Related Crimes,7,0.12540187943166614
1,2023,12,2023-12,Violent Crimes,112,2.0064300709066587
1,2024,1,2024-01,Financial Crimes,16,0.2863029383252956
1,2024,1,2024-01,Other Crimes,32,0.5726058766505912
1,2024,1,2024-01,Property Crimes,244,4.366119809460757
1,2024,1,2024-01,Public Order Crimes,1,0.017893933645330973
1,2024,1,2024-01,Sex-Related Crimes,10,0.17893933645330973
1,2024,1,2024-01,Violent Crimes,114,2.039908435567731
1,2024,2,2024-02,Drug-Related Crimes,4,0.0715757345813239
1,2024,2,2024-02,Financial Crimes,18,0.32209080561595754
1,2024,2,2024-02,Other Crimes,26,0.4652422747786053
1,2024,2,2024-02,Property Crimes,220,3.9366654019728142
1,2024,2,2024-02,Public Order Crimes,4,0.0715757345813239
1,2024,2,2024-02,Sex-Related Crimes,7,0.1252575355173168
1,2024,2,2024-02,Violent Crimes,110,1.9683327009864071
1,2024,3,2024-03,Drug-Related Crimes,11,0.1968332700986407
1,2024,3,2024-03,Financial Crimes,23,0.4115604738426124
1,2024,3,2024-03,Other Crimes,29,0.5189240757145982
1,2024,3,2024-03,Property Crimes,219,3.9187714683274835
1,2024,3,2024-03,Public Order Crimes,9,0.16104540280797874
1,2024,3,2024-03,Sex-Related Crimes,4,0.0715757345813239
1,2024,3,2024-03,Violent Crimes,95,1.6999236963064428
1,2024,4,2024-04,Drug-Related Crimes,6,0.10736360187198583
1,2024,4,2024-04,Financial Crimes,23,0.4115604738426124
1,2024,4,2024-04,Other Crimes,26,0.4652422747786053
1,2024,4,2024-04,Property Crimes,212,3.7935139328101664
1,2024,4,2024-04,Public Order Crimes,9,0.16104540280797877
1,2024,4,2024-04,Sex-Related Crimes,8,0.1431514691626478
1,2024,4,2024-04,Violent Crimes,105,1.8788630327597522
1,2024,5,2024-05,Drug-Related Crimes,2,0.03578786729066195
1,2024,5,2024-05,Financial Crimes,17,0.3041968719706265
1,2024,5,2024-05,Other Crimes,24,0.4294544074879434
1,2024,5,2024-05,Property Crimes,219,3.918771468327483
1,2024,5,2024-05,Public Order Crimes,13,0.23262113738930265
1,2024,5,2024-05,Sex-Related Crimes,12,0.21472720374397167
1,2024,5,2024-05,Violent Crimes,118,2.1114841701490548
1,2024,6,2024-06,Drug-Related Crimes,4,0.0715757345813239
1,2024,6,2024-06,Financial Crimes,18,0.32209080561595754
1,2024,6,2024-06,Other Crimes,25,0.4473483411332743
1,2024,6,2024-06,Property Crimes,186,3.3282716580315603
1,2024,6,2024-06,Public Order Crimes,5,0.08946966822665486
1,2024,6,2024-06,Sex-Related Crimes,2,0.03578786729066195
